year,month,day,hour,count,subrate,holidays,workday,weekday
2019,9,21,7,5,0.8,0,0,5
2019,9,21,8,23,0.6956521739130435,0,0,5
2019,9,21,9,21,0.7142857142857143,0,0,5
2019,9,21,10,29,0.4827586206896552,0,0,5
2019,9,21,11,48,0.375,0,0,5
2019,9,21,12,63,0.3174603174603174,0,0,5
2019,9,21,13,79,0.3037974683544304,0,0,5
2019,9,21,14,76,0.3552631578947368,0,0,5
2019,9,21,15,87,0.4482758620689655,0,0,5
2019,9,21,16,80,0.3125,0,0,5
2019,9,21,17,66,0.3181818181818182,0,0,5
2019,9,21,18,60,0.45,0,0,5
2019,9,21,19,43,0.1627906976744186,0,0,5
2019,9,21,20,21,0.3333333333333333,0,0,5
2019,9,21,21,15,0.3333333333333333,0,0,5
2019,9,21,22,14,0.1428571428571428,0,0,5
2019,9,21,23,9,0.7777777777777778,0,0,5
2019,9,22,0,5,0.6,0,0,6
2019,9,22,2,2,0.5,0,0,6
2019,9,22,6,1,1.0,0,0,6
2019,9,22,7,8,0.875,0,0,6
2019,9,22,8,21,0.7142857142857143,0,0,6
2019,9,22,9,31,0.7419354838709677,0,0,6
2019,9,22,10,35,0.4857142857142857,0,0,6
2019,9,22,11,36,0.5,0,0,6
2019,9,22,12,39,0.4871794871794871,0,0,6
2019,9,22,13,36,0.4166666666666667,0,0,6
2019,9,22,14,46,0.5217391304347826,0,0,6
2019,9,22,15,36,0.75,0,0,6
2019,9,22,16,61,0.5573770491803278,0,0,6
2019,9,22,17,41,0.4390243902439024,0,0,6
2019,9,22,18,57,0.6140350877192983,0,0,6
2019,9,22,19,28,0.4642857142857143,0,0,6
2019,9,22,20,11,0.9090909090909092,0,0,6
2019,9,22,21,9,0.6666666666666666,0,0,6
2019,9,22,22,15,0.4666666666666667,0,0,6
2019,9,22,23,2,0.0,0,0,6
2019,9,23,0,1,1.0,0,1,0
2019,9,23,5,4,1.0,0,1,0
2019,9,23,6,22,0.9090909090909092,0,1,0
2019,9,23,7,59,0.9152542372881356,0,1,0
2019,9,23,8,156,0.9615384615384616,0,1,0
2019,9,23,9,68,0.9117647058823528,0,1,0
2019,9,23,10,24,0.5833333333333334,0,1,0
2019,9,23,11,14,0.5714285714285714,0,1,0
2019,9,23,12,18,0.7777777777777778,0,1,0
2019,9,23,13,21,0.7142857142857143,0,1,0
2019,9,23,14,10,1.0,0,1,0
2019,9,23,15,25,0.6,0,1,0
2019,9,23,16,33,0.8181818181818182,0,1,0
2019,9,23,17,69,0.8115942028985508,0,1,0
2019,9,23,18,72,0.9027777777777778,0,1,0
2019,9,23,19,27,0.7777777777777778,0,1,0
2019,9,23,20,19,0.7894736842105263,0,1,0
2019,9,23,21,13,0.6153846153846154,0,1,0
2019,9,23,22,5,1.0,0,1,0
2019,9,23,23,4,0.0,0,1,0
2019,9,24,0,1,0.0,0,1,1
2019,9,24,4,1,1.0,0,1,1
2019,9,24,5,9,0.8888888888888888,0,1,1
2019,9,24,6,22,0.9090909090909092,0,1,1
2019,9,24,7,67,0.9701492537313432,0,1,1
2019,9,24,8,122,0.9262295081967212,0,1,1
2019,9,24,9,48,0.9583333333333334,0,1,1
2019,9,24,10,20,0.6,0,1,1
2019,9,24,11,16,0.5625,0,1,1
2019,9,24,12,32,0.5,0,1,1
2019,9,24,13,19,0.7368421052631579,0,1,1
2019,9,24,14,16,0.8125,0,1,1
2019,9,24,15,26,0.6538461538461539,0,1,1
2019,9,24,16,43,0.6976744186046512,0,1,1
2019,9,24,17,63,0.8571428571428571,0,1,1
2019,9,24,18,72,0.7638888888888888,0,1,1
2019,9,24,19,19,0.7368421052631579,0,1,1
2019,9,24,20,15,0.9333333333333332,0,1,1
2019,9,24,21,11,0.9090909090909092,0,1,1
2019,9,24,22,10,0.5,0,1,1
2019,9,24,23,4,0.5,0,1,1
2019,9,25,3,1,1.0,0,1,2
2019,9,25,5,5,1.0,0,1,2
2019,9,25,6,27,0.7777777777777778,0,1,2
2019,9,25,7,52,1.0,0,1,2
2019,9,25,8,145,0.9586206896551724,0,1,2
2019,9,25,9,49,0.9591836734693876,0,1,2
2019,9,25,10,18,0.8333333333333334,0,1,2
2019,9,25,11,14,0.5714285714285714,0,1,2
2019,9,25,12,11,0.7272727272727273,0,1,2
2019,9,25,13,24,0.7083333333333334,0,1,2
2019,9,25,14,19,0.8421052631578947,0,1,2
2019,9,25,15,16,0.875,0,1,2
2019,9,25,16,33,0.7575757575757576,0,1,2
2019,9,25,17,64,0.75,0,1,2
2019,9,25,18,65,0.8153846153846154,0,1,2
2019,9,25,19,43,0.7441860465116279,0,1,2
2019,9,25,20,20,0.8,0,1,2
2019,9,25,21,16,0.9375,0,1,2
2019,9,25,22,6,0.6666666666666666,0,1,2
2019,9,25,23,4,0.75,0,1,2
2019,9,26,1,1,1.0,0,1,3
2019,9,26,5,8,0.875,0,1,3
2019,9,26,6,19,0.8947368421052632,0,1,3
2019,9,26,7,60,0.9833333333333332,0,1,3
2019,9,26,8,122,0.9344262295081968,0,1,3
2019,9,26,9,44,0.9545454545454546,0,1,3
2019,9,26,10,23,0.8260869565217391,0,1,3
2019,9,26,11,17,0.6470588235294118,0,1,3
2019,9,26,12,23,0.391304347826087,0,1,3
2019,9,26,13,15,0.5333333333333333,0,1,3
2019,9,26,14,18,0.8333333333333334,0,1,3
2019,9,26,15,17,0.7647058823529411,0,1,3
2019,9,26,16,19,0.5789473684210527,0,1,3
2019,9,26,17,43,0.7209302325581395,0,1,3
2019,9,26,18,50,0.88,0,1,3
2019,9,26,19,25,0.96,0,1,3
2019,9,26,20,17,0.9411764705882352,0,1,3
2019,9,26,21,8,1.0,0,1,3
2019,9,26,22,4,1.0,0,1,3
2019,9,26,23,4,0.5,0,1,3
2019,9,27,0,1,0.0,0,1,4
2019,9,27,2,2,0.5,0,1,4
2019,9,27,5,5,0.8,0,1,4
2019,9,27,6,13,0.8461538461538461,0,1,4
2019,9,27,7,54,0.9444444444444444,0,1,4
2019,9,27,8,106,0.9150943396226416,0,1,4
2019,9,27,9,51,0.9411764705882352,0,1,4
2019,9,27,10,37,0.5405405405405406,0,1,4
2019,9,27,11,31,0.5483870967741935,0,1,4
2019,9,27,12,20,0.65,0,1,4
2019,9,27,13,18,0.3888888888888889,0,1,4
2019,9,27,14,44,0.4772727272727273,0,1,4
2019,9,27,15,52,0.4615384615384615,0,1,4
2019,9,27,16,49,0.6938775510204082,0,1,4
2019,9,27,17,58,0.8448275862068966,0,1,4
2019,9,27,18,54,0.9074074074074074,0,1,4
2019,9,27,19,30,0.7,0,1,4
2019,9,27,20,15,0.9333333333333332,0,1,4
2019,9,27,21,9,0.5555555555555556,0,1,4
2019,9,27,22,9,0.7777777777777778,0,1,4
2019,9,27,23,5,0.8,0,1,4
2019,9,28,0,3,1.0,0,0,5
2019,9,28,1,1,1.0,0,0,5
2019,9,28,2,3,0.6666666666666666,0,0,5
2019,9,28,3,1,1.0,0,0,5
2019,9,28,6,3,0.6666666666666666,0,0,5
2019,9,28,7,7,0.5714285714285714,0,0,5
2019,9,28,8,17,0.6470588235294118,0,0,5
2019,9,28,9,21,0.6190476190476191,0,0,5
2019,9,28,10,48,0.5416666666666666,0,0,5
2019,9,28,11,49,0.4489795918367347,0,0,5
2019,9,28,12,41,0.4634146341463415,0,0,5
2019,9,28,13,44,0.6136363636363636,0,0,5
2019,9,28,14,69,0.3333333333333333,0,0,5
2019,9,28,15,54,0.3703703703703703,0,0,5
2019,9,28,16,57,0.5789473684210527,0,0,5
2019,9,28,17,36,0.5277777777777778,0,0,5
2019,9,28,18,47,0.5957446808510638,0,0,5
2019,9,28,19,20,0.6,0,0,5
2019,9,28,20,12,0.4166666666666667,0,0,5
2019,9,28,21,4,1.0,0,0,5
2019,9,28,22,4,0.75,0,0,5
2019,9,28,23,3,1.0,0,0,5
2019,9,29,1,5,0.4,0,0,6
2019,9,29,2,1,0.0,0,0,6
2019,9,29,4,1,1.0,0,0,6
2019,9,29,6,1,1.0,0,0,6
2019,9,29,7,5,1.0,0,0,6
2019,9,29,8,14,0.5714285714285714,0,0,6
2019,9,29,9,41,0.4146341463414634,0,0,6
2019,9,29,10,38,0.5526315789473685,0,0,6
2019,9,29,11,35,0.4571428571428571,0,0,6
2019,9,29,12,35,0.5428571428571428,0,0,6
2019,9,29,13,42,0.5714285714285714,0,0,6
2019,9,29,14,56,0.5178571428571429,0,0,6
2019,9,29,15,44,0.4545454545454545,0,0,6
2019,9,29,16,49,0.4489795918367347,0,0,6
2019,9,29,17,35,0.6,0,0,6
2019,9,29,18,52,0.4807692307692308,0,0,6
2019,9,29,19,17,0.8235294117647058,0,0,6
2019,9,29,20,9,0.5555555555555556,0,0,6
2019,9,29,21,8,0.75,0,0,6
2019,9,29,22,6,1.0,0,0,6
2019,9,29,23,4,0.5,0,0,6
2019,9,30,5,3,1.0,0,1,0
2019,9,30,6,15,0.8666666666666667,0,1,0
2019,9,30,7,49,0.8979591836734694,0,1,0
2019,9,30,8,114,0.9298245614035088,0,1,0
2019,9,30,9,48,0.875,0,1,0
2019,9,30,10,18,0.8888888888888888,0,1,0
2019,9,30,11,14,0.5714285714285714,0,1,0
2019,9,30,12,9,1.0,0,1,0
2019,9,30,13,22,0.3636363636363636,0,1,0
2019,9,30,14,19,0.5263157894736842,0,1,0
2019,9,30,15,19,0.5263157894736842,0,1,0
2019,9,30,16,22,0.6363636363636364,0,1,0
2019,9,30,17,42,0.9047619047619048,0,1,0
2019,9,30,18,38,0.7894736842105263,0,1,0
2019,9,30,19,29,0.7241379310344828,0,1,0
2019,9,30,20,14,0.7857142857142857,0,1,0
2019,9,30,21,19,0.7894736842105263,0,1,0
2019,9,30,22,9,0.8888888888888888,0,1,0
2019,10,1,1,1,1.0,0,1,1
2019,10,1,3,1,1.0,0,1,1
2019,10,1,5,4,1.0,0,1,1
2019,10,1,6,21,0.9047619047619048,0,1,1
2019,10,1,7,56,0.9285714285714286,0,1,1
2019,10,1,8,97,0.9278350515463918,0,1,1
2019,10,1,9,58,0.913793103448276,0,1,1
2019,10,1,10,19,0.8947368421052632,0,1,1
2019,10,1,11,22,0.4545454545454545,0,1,1
2019,10,1,12,15,0.8,0,1,1
2019,10,1,13,14,0.5714285714285714,0,1,1
2019,10,1,14,30,0.4,0,1,1
2019,10,1,15,27,0.5925925925925926,0,1,1
2019,10,1,16,41,0.6829268292682927,0,1,1
2019,10,1,17,57,0.6666666666666666,0,1,1
2019,10,1,18,78,0.8461538461538461,0,1,1
2019,10,1,19,45,0.8222222222222222,0,1,1
2019,10,1,20,15,0.8666666666666667,0,1,1
2019,10,1,21,14,0.8571428571428571,0,1,1
2019,10,1,22,13,0.8461538461538461,0,1,1
2019,10,1,23,5,0.8,0,1,1
2019,10,2,0,1,0.0,0,1,2
2019,10,2,1,4,0.0,0,1,2
2019,10,2,5,9,0.8888888888888888,0,1,2
2019,10,2,6,26,0.8461538461538461,0,1,2
2019,10,2,7,58,0.9655172413793104,0,1,2
2019,10,2,8,103,0.9514563106796116,0,1,2
2019,10,2,9,54,0.8703703703703703,0,1,2
2019,10,2,10,16,0.75,0,1,2
2019,10,2,11,10,0.7,0,1,2
2019,10,2,12,16,0.75,0,1,2
2019,10,2,13,18,0.5,0,1,2
2019,10,2,14,26,0.8076923076923077,0,1,2
2019,10,2,15,19,0.631578947368421,0,1,2
2019,10,2,16,36,0.5555555555555556,0,1,2
2019,10,2,17,47,0.7659574468085106,0,1,2
2019,10,2,18,18,0.8333333333333334,0,1,2
2019,10,2,19,15,1.0,0,1,2
2019,10,2,20,13,0.9230769230769232,0,1,2
2019,10,2,21,5,0.8,0,1,2
2019,10,2,22,12,0.6666666666666666,0,1,2
2019,10,2,23,1,1.0,0,1,2
2019,10,3,2,1,1.0,0,1,3
2019,10,3,5,2,1.0,0,1,3
2019,10,3,6,4,1.0,0,1,3
2019,10,3,7,15,0.9333333333333332,0,1,3
2019,10,3,8,18,1.0,0,1,3
2019,10,3,9,8,1.0,0,1,3
2019,10,3,10,2,1.0,0,1,3
2019,10,3,11,2,0.0,0,1,3
2019,10,3,12,4,0.75,0,1,3
2019,10,3,13,7,0.8571428571428571,0,1,3
2019,10,3,14,6,0.6666666666666666,0,1,3
2019,10,3,15,9,0.6666666666666666,0,1,3
2019,10,3,16,9,0.8888888888888888,0,1,3
2019,10,3,17,16,1.0,0,1,3
2019,10,3,18,20,0.9,0,1,3
2019,10,3,19,12,0.75,0,1,3
2019,10,3,20,5,1.0,0,1,3
2019,10,3,21,7,0.7142857142857143,0,1,3
2019,10,3,22,1,1.0,0,1,3
2019,10,4,5,2,1.0,0,1,4
2019,10,4,6,20,0.9,0,1,4
2019,10,4,7,46,0.9130434782608696,0,1,4
2019,10,4,8,100,0.93,0,1,4
2019,10,4,9,56,0.8928571428571429,0,1,4
2019,10,4,10,12,0.5833333333333334,0,1,4
2019,10,4,11,14,0.6428571428571429,0,1,4
2019,10,4,12,21,0.6190476190476191,0,1,4
2019,10,4,13,14,0.8571428571428571,0,1,4
2019,10,4,14,35,0.6857142857142857,0,1,4
2019,10,4,15,32,0.59375,0,1,4
2019,10,4,16,28,0.7142857142857143,0,1,4
2019,10,4,17,52,0.8269230769230769,0,1,4
2019,10,4,18,39,0.8461538461538461,0,1,4
2019,10,4,19,19,0.8947368421052632,0,1,4
2019,10,4,20,7,0.8571428571428571,0,1,4
2019,10,4,21,3,1.0,0,1,4
2019,10,4,22,2,1.0,0,1,4
2019,10,4,23,2,1.0,0,1,4
2019,10,5,0,7,1.0,0,0,5
2019,10,5,1,4,0.75,0,0,5
2019,10,5,2,1,1.0,0,0,5
2019,10,5,5,1,1.0,0,0,5
2019,10,5,6,1,1.0,0,0,5
2019,10,5,7,1,1.0,0,0,5
2019,10,5,8,9,0.7777777777777778,0,0,5
2019,10,5,9,20,0.8,0,0,5
2019,10,5,10,21,0.6666666666666666,0,0,5
2019,10,5,11,28,0.4642857142857143,0,0,5
2019,10,5,12,29,0.4137931034482758,0,0,5
2019,10,5,13,37,0.4054054054054054,0,0,5
2019,10,5,14,40,0.425,0,0,5
2019,10,5,15,55,0.5818181818181818,0,0,5
2019,10,5,16,37,0.6216216216216216,0,0,5
2019,10,5,17,32,0.5625,0,0,5
2019,10,5,18,15,0.8666666666666667,0,0,5
2019,10,5,19,11,0.7272727272727273,0,0,5
2019,10,5,20,8,0.5,0,0,5
2019,10,5,21,1,1.0,0,0,5
2019,10,5,22,17,0.8823529411764706,0,0,5
2019,10,5,23,1,1.0,0,0,5
2019,10,6,0,1,1.0,0,0,6
2019,10,6,1,2,1.0,0,0,6
2019,10,6,2,2,0.5,0,0,6
2019,10,6,3,1,1.0,0,0,6
2019,10,6,7,1,1.0,0,0,6
2019,10,6,8,8,0.75,0,0,6
2019,10,6,9,20,0.7,0,0,6
2019,10,6,10,20,0.55,0,0,6
2019,10,6,11,18,0.3888888888888889,0,0,6
2019,10,6,12,35,0.5428571428571428,0,0,6
2019,10,6,13,26,0.6153846153846154,0,0,6
2019,10,6,14,22,0.5454545454545454,0,0,6
2019,10,6,15,20,0.85,0,0,6
2019,10,6,16,33,0.5454545454545454,0,0,6
2019,10,6,17,24,0.75,0,0,6
2019,10,6,18,11,0.5454545454545454,0,0,6
2019,10,6,19,10,0.8,0,0,6
2019,10,6,20,4,1.0,0,0,6
2019,10,6,21,2,1.0,0,0,6
2019,10,6,22,3,0.3333333333333333,0,0,6
2019,10,6,23,2,1.0,0,0,6
2019,10,7,5,7,1.0,0,1,0
2019,10,7,6,19,1.0,0,1,0
2019,10,7,7,60,0.9333333333333332,0,1,0
2019,10,7,8,103,0.9223300970873788,0,1,0
2019,10,7,9,49,1.0,0,1,0
2019,10,7,10,27,0.8148148148148148,0,1,0
2019,10,7,11,14,0.8571428571428571,0,1,0
2019,10,7,12,14,0.7857142857142857,0,1,0
2019,10,7,13,9,0.8888888888888888,0,1,0
2019,10,7,14,12,0.75,0,1,0
2019,10,7,15,26,0.8076923076923077,0,1,0
2019,10,7,16,31,0.7096774193548387,0,1,0
2019,10,7,17,53,0.8679245283018868,0,1,0
2019,10,7,18,48,0.9166666666666666,0,1,0
2019,10,7,19,24,0.9166666666666666,0,1,0
2019,10,7,20,4,1.0,0,1,0
2019,10,7,21,3,1.0,0,1,0
2019,10,7,22,6,1.0,0,1,0
2019,10,8,0,1,0.0,0,1,1
2019,10,8,5,9,1.0,0,1,1
2019,10,8,6,11,1.0,0,1,1
2019,10,8,7,37,1.0,0,1,1
2019,10,8,8,75,0.9466666666666668,0,1,1
2019,10,8,9,33,0.9696969696969696,0,1,1
2019,10,8,10,11,0.9090909090909092,0,1,1
2019,10,8,11,10,0.6,0,1,1
2019,10,8,12,11,0.9090909090909092,0,1,1
2019,10,8,13,8,1.0,0,1,1
2019,10,8,14,26,0.6923076923076923,0,1,1
2019,10,8,15,25,0.84,0,1,1
2019,10,8,16,35,0.7428571428571429,0,1,1
2019,10,8,17,49,0.8571428571428571,0,1,1
2019,10,8,18,55,0.8727272727272727,0,1,1
2019,10,8,19,17,0.9411764705882352,0,1,1
2019,10,8,20,17,0.8823529411764706,0,1,1
2019,10,8,21,11,0.9090909090909092,0,1,1
2019,10,8,22,10,0.5,0,1,1
2019,10,8,23,2,1.0,0,1,1
2019,10,9,0,1,1.0,0,1,2
2019,10,9,5,8,1.0,0,1,2
2019,10,9,6,19,0.8947368421052632,0,1,2
2019,10,9,7,37,0.918918918918919,0,1,2
2019,10,9,8,71,0.943661971830986,0,1,2
2019,10,9,9,25,0.84,0,1,2
2019,10,9,10,1,1.0,0,1,2
2019,10,9,12,3,0.3333333333333333,0,1,2
2019,10,9,13,4,1.0,0,1,2
2019,10,9,14,2,1.0,0,1,2
2019,10,9,15,10,0.9,0,1,2
2019,10,9,16,3,1.0,0,1,2
2019,10,9,17,22,0.9545454545454546,0,1,2
2019,10,9,18,22,1.0,0,1,2
2019,10,9,19,17,0.8823529411764706,0,1,2
2019,10,9,20,15,0.8,0,1,2
2019,10,9,21,8,0.875,0,1,2
2019,10,9,22,2,1.0,0,1,2
2019,10,9,23,2,1.0,0,1,2
2019,10,10,5,8,1.0,0,1,3
2019,10,10,6,14,0.9285714285714286,0,1,3
2019,10,10,7,43,1.0,0,1,3
2019,10,10,8,96,0.9479166666666666,0,1,3
2019,10,10,9,44,0.9318181818181818,0,1,3
2019,10,10,10,23,0.782608695652174,0,1,3
2019,10,10,11,12,0.3333333333333333,0,1,3
2019,10,10,12,15,0.6,0,1,3
2019,10,10,13,13,0.4615384615384615,0,1,3
2019,10,10,14,25,0.76,0,1,3
2019,10,10,15,19,0.7368421052631579,0,1,3
2019,10,10,16,21,0.7142857142857143,0,1,3
2019,10,10,17,53,0.7735849056603774,0,1,3
2019,10,10,18,49,0.9591836734693876,0,1,3
2019,10,10,19,21,0.7142857142857143,0,1,3
2019,10,10,20,13,0.8461538461538461,0,1,3
2019,10,10,21,8,0.875,0,1,3
2019,10,10,22,3,1.0,0,1,3
2019,10,10,23,1,1.0,0,1,3
2019,10,11,5,3,0.6666666666666666,0,1,4
2019,10,11,6,10,1.0,0,1,4
2019,10,11,7,44,0.9318181818181818,0,1,4
2019,10,11,8,85,0.9058823529411764,0,1,4
2019,10,11,9,47,0.8723404255319149,0,1,4
2019,10,11,10,18,0.7222222222222222,0,1,4
2019,10,11,11,19,0.631578947368421,0,1,4
2019,10,11,12,12,0.9166666666666666,0,1,4
2019,10,11,13,19,0.7368421052631579,0,1,4
2019,10,11,14,17,0.9411764705882352,0,1,4
2019,10,11,15,30,0.5666666666666667,0,1,4
2019,10,11,16,36,0.6944444444444444,0,1,4
2019,10,11,17,59,0.7627118644067796,0,1,4
2019,10,11,18,38,0.868421052631579,0,1,4
2019,10,11,19,16,0.4375,0,1,4
2019,10,11,20,10,0.6,0,1,4
2019,10,11,21,10,0.7,0,1,4
2019,10,11,22,9,0.7777777777777778,0,1,4
2019,10,11,23,1,1.0,0,1,4
2019,10,12,1,2,0.0,0,0,5
2019,10,12,3,2,0.5,0,0,5
2019,10,12,5,1,1.0,0,0,5
2019,10,12,6,1,1.0,0,0,5
2019,10,12,7,3,1.0,0,0,5
2019,10,12,8,9,0.8888888888888888,0,0,5
2019,10,12,9,18,0.6666666666666666,0,0,5
2019,10,12,10,15,0.6,0,0,5
2019,10,12,11,28,0.5,0,0,5
2019,10,12,12,30,0.7333333333333333,0,0,5
2019,10,12,13,47,0.5106382978723404,0,0,5
2019,10,12,14,29,0.4482758620689655,0,0,5
2019,10,12,15,46,0.4565217391304347,0,0,5
2019,10,12,16,38,0.2894736842105263,0,0,5
2019,10,12,17,36,0.4722222222222222,0,0,5
2019,10,12,18,20,0.7,0,0,5
2019,10,12,19,7,0.8571428571428571,0,0,5
2019,10,12,20,9,0.6666666666666666,0,0,5
2019,10,12,21,7,0.2857142857142857,0,0,5
2019,10,12,22,5,0.8,0,0,5
2019,10,12,23,2,1.0,0,0,5
2019,10,13,0,5,0.8,0,0,6
2019,10,13,1,2,1.0,0,0,6
2019,10,13,6,1,1.0,0,0,6
2019,10,13,7,9,1.0,0,0,6
2019,10,13,8,14,0.5,0,0,6
2019,10,13,9,23,0.7391304347826086,0,0,6
2019,10,13,10,33,0.4545454545454545,0,0,6
2019,10,13,11,34,0.3823529411764705,0,0,6
2019,10,13,12,36,0.5,0,0,6
2019,10,13,13,37,0.5675675675675675,0,0,6
2019,10,13,14,50,0.36,0,0,6
2019,10,13,15,48,0.5416666666666666,0,0,6
2019,10,13,16,35,0.6571428571428571,0,0,6
2019,10,13,17,46,0.5217391304347826,0,0,6
2019,10,13,18,17,0.8235294117647058,0,0,6
2019,10,13,19,9,0.3333333333333333,0,0,6
2019,10,13,20,9,0.5555555555555556,0,0,6
2019,10,13,21,4,1.0,0,0,6
2019,10,13,22,8,0.375,0,0,6
2019,10,13,23,4,0.75,0,0,6
2019,10,14,5,2,1.0,1,0,0
2019,10,14,6,7,1.0,1,0,0
2019,10,14,7,32,0.9375,1,0,0
2019,10,14,8,93,0.9247311827956988,1,0,0
2019,10,14,9,41,0.902439024390244,1,0,0
2019,10,14,10,19,0.631578947368421,1,0,0
2019,10,14,11,20,0.2,1,0,0
2019,10,14,12,18,0.3333333333333333,1,0,0
2019,10,14,13,34,0.4411764705882353,1,0,0
2019,10,14,14,21,0.5238095238095238,1,0,0
2019,10,14,15,45,0.6888888888888889,1,0,0
2019,10,14,16,55,0.6,1,0,0
2019,10,14,17,65,0.5692307692307692,1,0,0
2019,10,14,18,56,0.8571428571428571,1,0,0
2019,10,14,19,30,0.7333333333333333,1,0,0
2019,10,14,20,9,0.8888888888888888,1,0,0
2019,10,14,21,11,0.7272727272727273,1,0,0
2019,10,14,22,1,1.0,1,0,0
2019,10,14,23,1,1.0,1,0,0
2019,10,15,0,4,0.25,0,1,1
2019,10,15,5,7,1.0,0,1,1
2019,10,15,6,10,1.0,0,1,1
2019,10,15,7,54,0.9629629629629628,0,1,1
2019,10,15,8,101,0.9405940594059404,0,1,1
2019,10,15,9,64,0.796875,0,1,1
2019,10,15,10,24,0.6666666666666666,0,1,1
2019,10,15,11,20,0.5,0,1,1
2019,10,15,12,15,0.8666666666666667,0,1,1
2019,10,15,13,20,0.45,0,1,1
2019,10,15,14,24,0.625,0,1,1
2019,10,15,15,29,0.7586206896551724,0,1,1
2019,10,15,16,49,0.6326530612244898,0,1,1
2019,10,15,17,54,0.8518518518518519,0,1,1
2019,10,15,18,55,0.9454545454545454,0,1,1
2019,10,15,19,22,0.9545454545454546,0,1,1
2019,10,15,20,24,0.7916666666666666,0,1,1
2019,10,15,21,4,1.0,0,1,1
2019,10,15,22,3,1.0,0,1,1
2019,10,15,23,3,0.3333333333333333,0,1,1
2019,10,16,1,1,1.0,0,1,2
2019,10,16,2,1,1.0,0,1,2
2019,10,16,4,1,1.0,0,1,2
2019,10,16,5,8,1.0,0,1,2
2019,10,16,6,17,0.8235294117647058,0,1,2
2019,10,16,7,63,0.873015873015873,0,1,2
2019,10,16,8,94,0.9680851063829788,0,1,2
2019,10,16,9,63,0.9523809523809524,0,1,2
2019,10,16,10,17,1.0,0,1,2
2019,10,16,11,15,0.8666666666666667,0,1,2
2019,10,16,12,10,0.7,0,1,2
2019,10,16,13,13,0.5384615384615384,0,1,2
2019,10,16,14,7,0.8571428571428571,0,1,2
2019,10,16,15,1,1.0,0,1,2
2019,10,16,16,9,0.8888888888888888,0,1,2
2019,10,16,17,5,1.0,0,1,2
2019,10,16,18,2,1.0,0,1,2
2019,10,16,20,1,1.0,0,1,2
2019,10,16,21,2,1.0,0,1,2
2019,10,16,23,1,1.0,0,1,2
2019,10,17,0,2,1.0,0,1,3
2019,10,17,5,6,1.0,0,1,3
2019,10,17,6,2,1.0,0,1,3
2019,10,17,7,39,0.9743589743589745,0,1,3
2019,10,17,8,85,0.9411764705882352,0,1,3
2019,10,17,9,30,0.8333333333333334,0,1,3
2019,10,17,10,7,0.8571428571428571,0,1,3
2019,10,17,11,5,1.0,0,1,3
2019,10,17,12,8,0.75,0,1,3
2019,10,17,13,5,1.0,0,1,3
2019,10,17,14,10,0.6,0,1,3
2019,10,17,15,8,0.875,0,1,3
2019,10,17,16,17,0.7647058823529411,0,1,3
2019,10,17,17,38,0.9210526315789472,0,1,3
2019,10,17,18,29,0.9655172413793104,0,1,3
2019,10,17,19,15,0.7333333333333333,0,1,3
2019,10,17,20,11,0.9090909090909092,0,1,3
2019,10,17,21,4,1.0,0,1,3
2019,10,17,22,4,1.0,0,1,3
2019,10,17,23,6,0.6666666666666666,0,1,3
2019,10,18,5,8,1.0,0,1,4
2019,10,18,6,4,1.0,0,1,4
2019,10,18,7,43,0.9767441860465116,0,1,4
2019,10,18,8,79,0.9620253164556962,0,1,4
2019,10,18,9,30,0.9,0,1,4
2019,10,18,10,12,0.6666666666666666,0,1,4
2019,10,18,11,16,0.5,0,1,4
2019,10,18,12,11,0.4545454545454545,0,1,4
2019,10,18,13,10,0.5,0,1,4
2019,10,18,14,21,0.6666666666666666,0,1,4
2019,10,18,15,18,0.7222222222222222,0,1,4
2019,10,18,16,19,0.6842105263157895,0,1,4
2019,10,18,17,32,0.9375,0,1,4
2019,10,18,18,31,0.967741935483871,0,1,4
2019,10,18,19,13,1.0,0,1,4
2019,10,18,20,9,0.7777777777777778,0,1,4
2019,10,18,21,1,1.0,0,1,4
2019,10,18,22,1,1.0,0,1,4
2019,10,18,23,2,1.0,0,1,4
2019,10,19,0,1,0.0,0,0,5
2019,10,19,1,2,1.0,0,0,5
2019,10,19,2,1,1.0,0,0,5
2019,10,19,4,2,1.0,0,0,5
2019,10,19,5,1,1.0,0,0,5
2019,10,19,7,4,0.75,0,0,5
2019,10,19,8,9,0.8888888888888888,0,0,5
2019,10,19,9,13,0.6153846153846154,0,0,5
2019,10,19,10,20,0.65,0,0,5
2019,10,19,11,29,0.5862068965517241,0,0,5
2019,10,19,12,29,0.2413793103448276,0,0,5
2019,10,19,13,43,0.5813953488372093,0,0,5
2019,10,19,14,31,0.4516129032258064,0,0,5
2019,10,19,15,31,0.4516129032258064,0,0,5
2019,10,19,16,22,0.5454545454545454,0,0,5
2019,10,19,17,33,0.4545454545454545,0,0,5
2019,10,19,18,19,0.6842105263157895,0,0,5
2019,10,19,19,13,0.5384615384615384,0,0,5
2019,10,19,20,5,1.0,0,0,5
2019,10,19,21,2,1.0,0,0,5
2019,10,19,22,2,0.0,0,0,5
2019,10,19,23,4,1.0,0,0,5
2019,10,20,0,2,1.0,0,0,6
2019,10,20,2,1,0.0,0,0,6
2019,10,20,6,1,0.0,0,0,6
2019,10,20,7,2,1.0,0,0,6
2019,10,20,8,4,1.0,0,0,6
2019,10,20,9,18,0.7777777777777778,0,0,6
2019,10,20,10,20,0.7,0,0,6
