year,month,day,hour,ausleihen,holidays,weekday,workday,tempC,precipMM,humidity,windspeedKmph,weatherDesc2,starttime,rueckgaben1stunde,rueckgaben1woche,rueckgaben2woche,rueckgaben3woche,abweichung
2015,5,22,6,6,0,4,1,14.0,0.0,69.0,15.0,1,2015-05-22 06:00:00,1,9,12,9,33.33333333333333
2015,5,22,7,16,0,4,1,15.0,0.0,62.0,17.0,1,2015-05-22 07:00:00,6,9,15,15,6.666666666666667
2015,5,22,8,32,0,4,1,17.0,0.0,55.0,19.0,1,2015-05-22 08:00:00,16,32,20,23,39.130434782608695
2015,5,22,10,9,0,4,1,20.0,0.0,45.0,21.0,1,2015-05-22 10:00:00,19,16,5,8,12.5
2015,5,22,12,13,0,4,1,21.0,0.0,42.0,22.0,1,2015-05-22 12:00:00,18,19,21,6,31.57894736842105
2015,5,22,16,24,0,4,1,19.0,0.0,52.0,20.0,1,2015-05-22 16:00:00,12,30,22,28,14.285714285714285
2015,5,22,17,44,0,4,1,18.0,0.0,55.0,17.0,1,2015-05-22 17:00:00,24,39,41,34,12.82051282051282
2015,5,22,18,29,0,4,1,17.0,0.0,58.0,14.0,1,2015-05-22 18:00:00,44,39,39,18,25.64102564102564
2015,5,22,21,6,0,4,1,14.0,0.0,56.0,22.0,1,2015-05-22 21:00:00,11,5,18,4,20.0
2015,5,22,23,4,0,4,1,12.0,0.0,53.0,22.0,1,2015-05-22 23:00:00,3,3,6,2,33.33333333333333
2015,5,23,7,4,0,5,0,11.0,0.0,45.0,15.0,1,2015-05-23 07:00:00,2,4,4,1,0.0
2015,5,23,8,7,0,5,0,12.0,0.0,39.0,14.0,1,2015-05-23 08:00:00,4,2,13,8,12.5
2015,5,23,10,14,0,5,0,15.0,0.0,34.0,13.0,1,2015-05-23 10:00:00,3,12,9,10,40.0
2015,5,23,13,24,0,5,0,19.0,0.0,36.0,11.0,1,2015-05-23 13:00:00,14,43,14,30,20.0
2015,5,23,15,27,0,5,0,20.0,0.0,38.0,12.0,1,2015-05-23 15:00:00,47,46,34,39,30.76923076923077
2015,5,23,16,37,0,5,0,18.0,0.0,45.0,14.0,1,2015-05-23 16:00:00,27,49,29,35,5.714285714285714
2015,5,23,17,41,0,5,0,16.0,0.0,52.0,15.0,1,2015-05-23 17:00:00,37,30,30,49,36.666666666666664
2015,5,23,21,5,0,5,0,12.0,0.0,68.0,16.0,1,2015-05-23 21:00:00,18,1,11,4,25.0
2015,5,24,9,13,0,6,0,20.0,0.0,49.0,16.0,1,2015-05-24 09:00:00,6,8,12,15,8.333333333333332
2015,5,24,10,20,0,6,0,21.0,0.0,47.0,15.0,1,2015-05-24 10:00:00,13,28,20,14,0.0
2015,5,24,11,20,0,6,0,22.0,0.0,44.0,14.0,1,2015-05-24 11:00:00,20,29,24,35,31.03448275862069
2015,5,24,12,40,0,6,0,23.0,0.0,42.0,13.0,1,2015-05-24 12:00:00,20,46,31,52,13.043478260869565
2015,5,24,13,36,0,6,0,23.0,0.0,42.0,15.0,1,2015-05-24 13:00:00,40,47,47,43,23.404255319148938
2015,5,24,14,30,0,6,0,23.0,0.0,43.0,17.0,1,2015-05-24 14:00:00,36,65,25,56,46.42857142857143
2015,5,24,15,38,0,6,0,23.0,0.0,44.0,19.0,1,2015-05-24 15:00:00,30,45,43,49,15.555555555555555
2015,5,24,16,34,0,6,0,21.0,0.0,52.0,18.0,1,2015-05-24 16:00:00,38,38,38,42,10.526315789473683
2015,5,24,17,45,0,6,0,20.0,0.0,61.0,18.0,1,2015-05-24 17:00:00,34,47,27,53,4.25531914893617
2015,5,24,20,19,0,6,0,17.0,0.0,75.0,19.0,1,2015-05-24 20:00:00,36,27,22,21,13.636363636363635
2015,5,24,21,8,0,6,0,16.0,0.0,78.0,20.0,1,2015-05-24 21:00:00,19,11,10,3,20.0
2015,5,25,10,12,1,0,0,24.0,0.0,57.0,16.0,1,2015-05-25 10:00:00,6,9,6,10,33.33333333333333
2015,5,25,18,31,1,0,0,21.0,0.0,70.0,21.0,1,2015-05-25 18:00:00,37,28,36,47,13.88888888888889
2015,5,25,19,43,1,0,0,21.0,0.0,72.0,23.0,1,2015-05-25 19:00:00,31,23,29,34,48.275862068965516
2015,5,25,21,14,1,0,0,19.0,0.0,75.0,26.0,1,2015-05-25 21:00:00,24,11,18,14,0.0
2015,5,25,23,3,1,0,0,18.0,0.0,76.0,20.0,1,2015-05-25 23:00:00,8,3,7,4,25.0
2015,5,26,6,7,0,1,1,18.0,0.0,80.0,14.0,1,2015-05-26 06:00:00,1,8,12,10,30.0
2015,5,26,7,12,0,1,1,20.0,0.0,75.0,16.0,1,2015-05-26 07:00:00,7,13,21,14,14.285714285714285
2015,5,26,8,27,0,1,1,22.0,0.0,71.0,18.0,1,2015-05-26 08:00:00,12,17,22,23,22.727272727272727
2015,5,26,10,9,0,1,1,24.0,0.0,63.0,21.0,1,2015-05-26 10:00:00,16,9,10,14,10.0
2015,5,26,11,6,0,1,1,25.0,0.0,60.0,21.0,1,2015-05-26 11:00:00,9,8,13,4,25.0
2015,5,26,13,8,0,1,1,25.0,0.0,60.0,21.0,1,2015-05-26 13:00:00,19,14,13,9,38.46153846153847
2015,5,26,15,22,0,1,1,24.0,0.0,65.0,21.0,1,2015-05-26 15:00:00,18,10,16,21,37.5
2015,5,26,16,15,0,1,1,23.0,0.0,68.0,21.0,1,2015-05-26 16:00:00,22,14,23,19,21.052631578947366
2015,5,26,17,34,0,1,1,22.0,0.0,71.0,21.0,1,2015-05-26 17:00:00,15,34,25,25,36.0
2015,5,26,18,37,0,1,1,22.0,0.0,73.0,21.0,1,2015-05-26 18:00:00,34,32,46,31,15.625
2015,5,26,21,15,0,1,1,19.0,0.0,79.0,27.0,1,2015-05-26 21:00:00,36,12,11,5,36.36363636363637
2015,5,27,6,11,0,2,1,20.0,0.2,87.0,18.0,3,2015-05-27 06:00:00,4,12,7,11,0.0
2015,5,27,7,21,0,2,1,21.0,0.1,83.0,19.0,3,2015-05-27 07:00:00,11,18,28,14,16.666666666666664
2015,5,27,8,27,0,2,1,23.0,0.0,79.0,19.0,1,2015-05-27 08:00:00,21,35,28,24,3.571428571428571
2015,5,27,9,15,0,2,1,24.0,0.0,75.0,20.0,1,2015-05-27 09:00:00,27,19,14,6,7.142857142857142
2015,5,27,11,9,0,2,1,25.0,0.1,71.0,19.0,1,2015-05-27 11:00:00,11,15,13,9,30.76923076923077
2015,5,27,13,8,0,2,1,25.0,0.1,71.0,21.0,1,2015-05-27 13:00:00,13,9,16,7,11.11111111111111
2015,5,27,15,21,0,2,1,24.0,0.5,76.0,27.0,3,2015-05-27 15:00:00,18,15,24,15,40.0
2015,5,27,16,15,0,2,1,23.0,0.2,78.0,26.0,3,2015-05-27 16:00:00,21,15,19,7,0.0
2015,5,27,17,16,0,2,1,23.0,0.9,81.0,25.0,4,2015-05-27 17:00:00,15,24,20,18,20.0
2015,5,27,18,37,0,2,1,22.0,1.2,83.0,24.0,4,2015-05-27 18:00:00,16,26,40,40,7.5
2015,5,27,19,16,0,2,1,21.0,0.6,85.0,23.0,4,2015-05-27 19:00:00,37,22,21,28,27.27272727272727
2015,5,28,5,1,0,3,1,19.0,0.8,95.0,7.0,3,2015-05-28 05:00:00,0,2,1,1,0.0
2015,5,28,6,15,0,3,1,20.0,1.1,93.0,6.0,3,2015-05-28 06:00:00,1,13,14,10,15.384615384615385
2015,5,28,7,22,0,3,1,21.0,0.5,88.0,8.0,3,2015-05-28 07:00:00,15,10,16,17,37.5
2015,5,28,8,27,0,3,1,22.0,0.0,84.0,11.0,1,2015-05-28 08:00:00,22,32,25,23,8.0
2015,5,28,9,17,0,3,1,23.0,0.0,79.0,14.0,1,2015-05-28 09:00:00,27,15,10,14,21.428571428571427
2015,5,28,10,8,0,3,1,24.0,0.0,73.0,13.0,1,2015-05-28 10:00:00,17,7,6,6,33.33333333333333
2015,5,28,11,6,0,3,1,25.0,0.0,68.0,12.0,1,2015-05-28 11:00:00,8,7,23,8,25.0
2015,5,28,13,11,0,3,1,26.0,0.0,63.0,12.0,1,2015-05-28 13:00:00,20,8,21,15,26.666666666666668
2015,5,28,14,18,0,3,1,26.0,0.9,63.0,13.0,4,2015-05-28 14:00:00,11,12,16,15,20.0
2015,5,28,15,13,0,3,1,26.0,1.2,64.0,13.0,4,2015-05-28 15:00:00,18,13,26,14,7.142857142857142
2015,5,28,16,20,0,3,1,25.0,0.6,66.0,12.0,4,2015-05-28 16:00:00,13,10,27,17,17.647058823529413
2015,5,28,18,22,0,3,1,23.0,1.3,69.0,8.0,4,2015-05-28 18:00:00,30,19,51,35,37.142857142857146
2015,5,28,19,27,0,3,1,22.0,0.6,71.0,10.0,4,2015-05-28 19:00:00,22,18,48,29,6.896551724137931
2015,5,28,23,4,0,3,1,18.0,0.0,80.0,12.0,1,2015-05-28 23:00:00,8,0,11,3,33.33333333333333
2015,5,29,6,7,0,4,1,19.0,0.0,74.0,9.0,1,2015-05-29 06:00:00,2,6,9,12,22.22222222222222
2015,5,29,8,21,0,4,1,22.0,0.0,64.0,8.0,1,2015-05-29 08:00:00,26,32,32,20,34.375
2015,5,29,9,23,0,4,1,24.0,0.0,59.0,8.0,1,2015-05-29 09:00:00,21,19,23,11,21.052631578947366
2015,5,29,11,13,0,4,1,25.0,0.0,55.0,8.0,1,2015-05-29 11:00:00,4,18,5,10,30.0
2015,5,29,12,22,0,4,1,25.0,0.0,54.0,9.0,1,2015-05-29 12:00:00,13,13,19,21,15.789473684210526
2015,5,29,13,23,0,4,1,25.0,0.0,55.0,11.0,1,2015-05-29 13:00:00,22,18,23,7,27.77777777777778
2015,5,29,14,32,0,4,1,24.0,0.0,57.0,14.0,1,2015-05-29 14:00:00,23,42,28,14,14.285714285714285
2015,5,29,15,20,0,4,1,24.0,0.0,59.0,17.0,1,2015-05-29 15:00:00,32,12,24,26,16.666666666666664
2015,5,29,16,32,0,4,1,22.0,0.0,64.0,14.0,1,2015-05-29 16:00:00,20,24,30,22,33.33333333333333
2015,5,29,17,46,0,4,1,21.0,0.0,70.0,12.0,1,2015-05-29 17:00:00,32,44,39,41,12.195121951219512
2015,5,29,18,42,0,4,1,20.0,0.0,76.0,9.0,1,2015-05-29 18:00:00,46,29,39,39,7.6923076923076925
2015,5,29,20,12,0,4,1,18.0,0.0,83.0,12.0,1,2015-05-29 20:00:00,27,11,2,10,20.0
2015,5,29,21,8,0,4,1,17.0,0.0,86.0,13.0,1,2015-05-29 21:00:00,12,6,5,18,33.33333333333333
2015,5,30,14,36,0,5,0,25.0,0.2,70.0,25.0,1,2015-05-30 14:00:00,49,47,16,25,44.0
2015,5,30,15,32,0,5,0,24.0,0.3,73.0,27.0,1,2015-05-30 15:00:00,36,27,46,34,5.88235294117647
2015,5,30,16,44,0,5,0,23.0,0.1,76.0,26.0,1,2015-05-30 16:00:00,32,37,49,29,18.91891891891892
2015,5,30,17,41,0,5,0,22.0,0.2,79.0,25.0,1,2015-05-30 17:00:00,44,41,30,30,36.666666666666664
2015,5,30,18,32,0,5,0,22.0,0.3,82.0,24.0,1,2015-05-30 18:00:00,41,29,28,16,14.285714285714285
2015,5,31,7,1,0,6,0,21.0,0.2,83.0,12.0,3,2015-05-31 07:00:00,0,2,1,1,0.0
2015,5,31,9,16,0,6,0,24.0,0.1,73.0,15.0,3,2015-05-31 09:00:00,6,13,8,12,33.33333333333333
2015,5,31,10,21,0,6,0,25.0,0.0,70.0,15.0,3,2015-05-31 10:00:00,16,20,28,20,5.0
2015,5,31,11,27,0,6,0,26.0,0.5,67.0,14.0,4,2015-05-31 11:00:00,21,20,29,24,12.5
2015,5,31,12,37,0,6,0,26.0,0.7,65.0,14.0,4,2015-05-31 12:00:00,27,40,46,31,7.5
2015,5,31,13,34,0,6,0,26.0,0.3,69.0,15.0,4,2015-05-31 13:00:00,37,36,47,47,27.659574468085108
2015,5,31,14,28,0,6,0,25.0,0.8,73.0,16.0,4,2015-05-31 14:00:00,34,30,65,25,6.666666666666667
2015,5,31,15,26,0,6,0,24.0,1.0,77.0,17.0,4,2015-05-31 15:00:00,28,38,45,43,39.53488372093023
2015,5,31,16,20,0,6,0,23.0,0.5,81.0,14.0,4,2015-05-31 16:00:00,26,34,38,38,47.368421052631575
2015,6,1,5,1,0,0,1,15.0,0.3,96.0,18.0,3,2015-06-01 05:00:00,0,0,2,1,0.0
2015,6,1,7,7,0,0,1,14.0,0.2,96.0,17.0,3,2015-06-01 07:00:00,2,0,17,11,36.36363636363637
2015,6,1,9,6,0,0,1,12.0,1.3,96.0,23.0,3,2015-06-01 09:00:00,5,6,12,8,25.0
2015,6,2,6,5,0,1,1,10.0,2.5,94.0,14.0,3,2015-06-02 06:00:00,1,7,8,12,37.5
2015,6,3,6,10,0,2,1,12.0,0.0,86.0,10.0,1,2015-06-03 06:00:00,0,11,12,7,9.090909090909092
2015,6,3,7,23,0,2,1,13.0,0.0,80.0,12.0,1,2015-06-03 07:00:00,10,21,18,28,9.523809523809524
2015,6,3,8,37,0,2,1,15.0,0.0,74.0,14.0,1,2015-06-03 08:00:00,23,27,35,28,32.142857142857146
2015,6,3,9,14,0,2,1,16.0,0.0,68.0,15.0,1,2015-06-03 09:00:00,37,15,19,14,6.666666666666667
2015,6,3,10,6,0,2,1,18.0,0.0,63.0,12.0,1,2015-06-03 10:00:00,14,11,12,6,45.45454545454545
2015,6,3,11,19,0,2,1,19.0,0.0,59.0,9.0,1,2015-06-03 11:00:00,6,9,15,13,46.15384615384615
2015,6,3,12,18,0,2,1,20.0,0.0,55.0,6.0,1,2015-06-03 12:00:00,19,13,4,18,38.46153846153847
2015,6,3,14,11,0,2,1,19.0,0.0,59.0,14.0,1,2015-06-03 14:00:00,15,18,18,6,38.88888888888889
2015,6,3,15,15,0,2,1,18.0,0.0,61.0,18.0,1,2015-06-03 15:00:00,11,21,15,24,28.57142857142857
2015,6,3,18,38,0,2,1,15.0,0.0,80.0,12.0,1,2015-06-03 18:00:00,47,37,26,40,2.7027027027027026
2015,6,3,19,24,0,2,1,14.0,0.0,83.0,12.0,1,2015-06-03 19:00:00,38,16,22,21,14.285714285714285
2015,6,3,21,8,0,2,1,12.0,0.0,88.0,11.0,1,2015-06-03 21:00:00,16,5,11,6,33.33333333333333
2015,6,3,23,2,0,2,1,11.0,0.0,89.0,9.0,1,2015-06-03 23:00:00,1,2,1,4,0.0
2015,6,4,0,1,0,3,1,11.0,0.0,89.0,8.0,1,2015-06-04 00:00:00,2,2,1,1,0.0
2015,6,4,6,10,0,3,1,12.0,0.1,85.0,12.0,3,2015-06-04 06:00:00,4,15,13,14,28.57142857142857
2015,6,4,7,17,0,3,1,13.0,0.0,80.0,14.0,3,2015-06-04 07:00:00,10,22,10,16,6.25
2015,6,4,8,26,0,3,1,14.0,0.0,76.0,15.0,1,2015-06-04 08:00:00,17,27,32,25,3.7037037037037033
2015,6,4,9,10,0,3,1,16.0,0.0,71.0,16.0,1,2015-06-04 09:00:00,26,17,15,10,33.33333333333333
2015,6,4,10,6,0,3,1,16.0,0.0,68.0,15.0,1,2015-06-04 10:00:00,10,8,7,6,14.285714285714285
2015,6,4,11,10,0,3,1,17.0,0.0,65.0,13.0,1,2015-06-04 11:00:00,6,6,7,23,42.857142857142854
2015,6,4,12,14,0,3,1,18.0,0.0,62.0,12.0,1,2015-06-04 12:00:00,10,20,4,21,30.0
2015,6,4,13,6,0,3,1,17.0,0.0,65.0,13.0,1,2015-06-04 13:00:00,14,11,8,21,45.45454545454545
2015,6,4,14,9,0,3,1,16.0,0.1,67.0,15.0,3,2015-06-04 14:00:00,6,18,12,16,43.75
2015,6,4,15,12,0,3,1,16.0,0.1,69.0,16.0,3,2015-06-04 15:00:00,9,13,13,26,7.6923076923076925
2015,6,4,16,18,0,3,1,15.0,0.0,72.0,14.0,3,2015-06-04 16:00:00,12,20,10,27,10.0
2015,6,4,17,26,0,3,1,15.0,0.1,76.0,12.0,3,2015-06-04 17:00:00,18,30,20,50,13.333333333333334
2015,6,4,18,26,0,3,1,14.0,0.2,79.0,10.0,3,2015-06-04 18:00:00,26,22,19,51,18.181818181818183
2015,6,4,19,18,0,3,1,14.0,0.1,81.0,10.0,3,2015-06-04 19:00:00,26,27,18,48,33.33333333333333
2015,6,4,20,11,0,3,1,13.0,0.1,83.0,11.0,3,2015-06-04 20:00:00,18,29,6,21,47.61904761904761
2015,6,4,22,6,0,3,1,12.0,0.1,87.0,11.0,3,2015-06-04 22:00:00,3,8,2,14,25.0
2015,6,5,5,1,0,4,1,13.0,0.3,89.0,9.0,3,2015-06-05 05:00:00,0,2,1,1,0.0
2015,6,5,6,7,0,4,1,13.0,0.4,89.0,8.0,3,2015-06-05 06:00:00,1,7,6,9,0.0
2015,6,5,7,16,0,4,1,13.0,0.2,88.0,8.0,3,2015-06-05 07:00:00,7,26,16,9,0.0
2015,6,5,8,30,0,4,1,14.0,0.2,87.0,9.0,3,2015-06-05 08:00:00,16,21,32,32,6.25
2015,6,5,9,18,0,4,1,14.0,0.3,87.0,10.0,3,2015-06-05 09:00:00,30,23,19,23,21.73913043478261
2015,6,5,10,5,0,4,1,16.0,0.1,81.0,8.0,3,2015-06-05 10:00:00,18,4,9,16,44.44444444444444
2015,6,5,15,18,0,4,1,19.0,0.0,73.0,12.0,1,2015-06-05 15:00:00,16,20,12,24,10.0
2015,6,5,16,16,0,4,1,18.0,0.0,77.0,10.0,1,2015-06-05 16:00:00,18,32,24,30,46.666666666666664
2015,6,5,17,24,0,4,1,17.0,0.0,81.0,7.0,1,2015-06-05 17:00:00,16,46,44,39,45.45454545454545
2015,6,5,18,36,0,4,1,17.0,0.0,85.0,5.0,1,2015-06-05 18:00:00,24,42,29,39,7.6923076923076925
2015,6,5,19,17,0,4,1,16.0,0.0,87.0,6.0,1,2015-06-05 19:00:00,36,27,27,10,37.03703703703704
2015,6,5,20,11,0,4,1,15.0,0.0,89.0,6.0,1,2015-06-05 20:00:00,17,12,11,2,0.0
2015,6,5,21,7,0,4,1,15.0,0.0,92.0,6.0,1,2015-06-05 21:00:00,11,8,6,5,16.666666666666664
2015,6,5,22,5,0,4,1,14.0,0.0,93.0,5.0,1,2015-06-05 22:00:00,7,11,3,5,0.0
2015,6,5,23,5,0,4,1,14.0,0.0,93.0,3.0,2,2015-06-05 23:00:00,5,6,4,3,25.0
2015,6,6,8,7,0,5,0,19.0,0.5,79.0,18.0,3,2015-06-06 08:00:00,1,13,7,2,0.0
2015,6,6,10,9,0,5,0,21.0,0.3,68.0,23.0,3,2015-06-06 10:00:00,2,27,14,12,35.714285714285715
2015,6,6,13,22,0,5,0,22.0,0.3,53.0,20.0,3,2015-06-06 13:00:00,25,49,24,43,48.837209302325576
2015,6,6,14,46,0,5,0,22.0,0.0,48.0,21.0,1,2015-06-06 14:00:00,22,36,47,16,27.77777777777778
2015,6,6,15,43,0,5,0,22.0,0.0,44.0,21.0,1,2015-06-06 15:00:00,46,32,27,46,34.375
2015,6,6,16,41,0,5,0,21.0,0.0,49.0,16.0,1,2015-06-06 16:00:00,43,44,37,49,6.8181818181818175
2015,6,6,17,48,0,5,0,20.0,0.0,54.0,12.0,1,2015-06-06 17:00:00,41,41,41,30,17.073170731707318
2015,6,6,18,40,0,5,0,20.0,0.0,59.0,8.0,1,2015-06-06 18:00:00,48,32,29,28,37.93103448275862
2015,6,6,19,22,0,5,0,19.0,0.0,62.0,8.0,1,2015-06-06 19:00:00,40,46,41,10,46.34146341463415
2015,6,7,8,7,0,6,0,18.0,0.0,61.0,7.0,1,2015-06-07 08:00:00,6,6,6,6,16.666666666666664
2015,6,7,9,17,0,6,0,20.0,0.0,61.0,7.0,1,2015-06-07 09:00:00,7,16,13,8,30.76923076923077
2015,6,7,10,23,0,6,0,20.0,0.0,62.0,10.0,1,2015-06-07 10:00:00,17,21,20,28,9.523809523809524
2015,6,7,11,36,0,6,0,20.0,0.0,63.0,14.0,1,2015-06-07 11:00:00,23,27,20,29,33.33333333333333
2015,6,7,12,28,0,6,0,20.0,0.0,63.0,17.0,1,2015-06-07 12:00:00,36,37,40,46,30.0
2015,6,7,13,37,0,6,0,20.0,0.0,64.0,19.0,1,2015-06-07 13:00:00,28,34,36,47,2.7777777777777777
2015,6,7,15,37,0,6,0,19.0,0.0,67.0,23.0,1,2015-06-07 15:00:00,51,26,38,45,2.631578947368421
2015,6,7,16,41,0,6,0,18.0,0.0,68.0,22.0,1,2015-06-07 16:00:00,37,20,34,38,20.588235294117645
2015,6,7,17,56,0,6,0,17.0,0.0,68.0,21.0,1,2015-06-07 17:00:00,41,1,45,47,24.444444444444443
2015,6,7,18,46,0,6,0,16.0,0.0,69.0,20.0,1,2015-06-07 18:00:00,56,6,45,35,31.428571428571427
2015,6,7,19,32,0,6,0,15.0,0.0,70.0,20.0,1,2015-06-07 19:00:00,46,3,36,31,3.225806451612903
2015,6,7,20,19,0,6,0,15.0,0.0,72.0,21.0,1,2015-06-07 20:00:00,32,2,19,27,0.0
2015,6,7,21,6,0,6,0,15.0,0.0,74.0,22.0,1,2015-06-07 21:00:00,19,0,8,11,25.0
2015,6,7,22,4,0,6,0,15.0,0.0,76.0,19.0,1,2015-06-07 22:00:00,6,0,6,4,0.0
2015,6,7,23,2,0,6,0,14.0,0.0,78.0,17.0,1,2015-06-07 23:00:00,4,0,2,7,0.0
2015,6,8,12,10,0,0,1,24.0,0.2,66.0,22.0,3,2015-06-08 12:00:00,4,0,53,11,9.090909090909092
2015,6,8,14,12,0,0,1,24.0,0.0,70.0,27.0,1,2015-06-08 14:00:00,9,2,42,16,25.0
2015,6,8,15,5,0,0,1,24.0,0.0,71.0,29.0,1,2015-06-08 15:00:00,12,4,48,7,28.57142857142857
2015,6,8,16,18,0,0,1,23.0,0.0,75.0,26.0,1,2015-06-08 16:00:00,5,8,67,19,5.263157894736842
2015,6,8,19,21,0,0,1,21.0,0.3,85.0,22.0,3,2015-06-08 19:00:00,51,8,43,23,8.695652173913043
2015,6,8,21,9,0,0,1,19.0,2.0,91.0,27.0,4,2015-06-08 21:00:00,26,0,14,11,18.181818181818183
2015,6,9,0,1,0,1,1,18.0,7.4,93.0,11.0,4,2015-06-09 00:00:00,1,0,2,1,0.0
2015,6,9,7,14,0,1,1,20.0,0.1,88.0,16.0,3,2015-06-09 07:00:00,11,5,12,13,16.666666666666664
2015,6,9,10,5,0,1,1,23.0,0.2,78.0,19.0,3,2015-06-09 10:00:00,17,2,9,9,44.44444444444444
2015,6,9,11,4,0,1,1,24.0,1.1,72.0,18.0,4,2015-06-09 11:00:00,5,1,6,8,33.33333333333333
2015,6,9,14,16,0,1,1,24.0,0.5,64.0,22.0,3,2015-06-09 14:00:00,14,3,18,11,45.45454545454545
2015,6,9,15,7,0,1,1,24.0,0.6,62.0,25.0,3,2015-06-09 15:00:00,16,1,22,10,30.0
2015,6,9,16,14,0,1,1,23.0,0.3,66.0,21.0,3,2015-06-09 16:00:00,7,2,15,14,0.0
2015,6,9,17,31,0,1,1,22.0,0.5,69.0,18.0,3,2015-06-09 17:00:00,14,3,34,34,8.823529411764707
2015,6,9,19,36,0,1,1,20.0,0.4,75.0,14.0,3,2015-06-09 19:00:00,48,4,45,26,38.46153846153847
2015,6,9,20,25,0,1,1,20.0,0.0,77.0,14.0,1,2015-06-09 20:00:00,36,2,36,18,38.88888888888889
2015,6,9,21,11,0,1,1,19.0,0.0,79.0,14.0,1,2015-06-09 21:00:00,25,2,15,12,8.333333333333332
2015,6,9,22,7,0,1,1,18.0,0.0,81.0,11.0,1,2015-06-09 22:00:00,11,0,12,10,30.0
2015,6,9,23,3,0,1,1,18.0,0.0,83.0,9.0,1,2015-06-09 23:00:00,7,0,3,6,0.0
2015,6,10,6,16,0,2,1,21.0,0.0,76.0,2.0,1,2015-06-10 06:00:00,4,10,11,12,45.45454545454545
2015,6,10,7,23,0,2,1,22.0,0.0,71.0,4.0,1,2015-06-10 07:00:00,16,23,21,18,9.523809523809524
2015,6,10,8,38,0,2,1,23.0,0.0,66.0,6.0,1,2015-06-10 08:00:00,23,37,27,35,8.571428571428571
2015,6,10,9,21,0,2,1,24.0,0.0,61.0,9.0,1,2015-06-10 09:00:00,38,14,15,19,40.0
2015,6,10,10,8,0,2,1,24.0,0.0,59.0,11.0,1,2015-06-10 10:00:00,21,6,11,12,27.27272727272727
2015,6,10,11,9,0,2,1,24.0,0.0,57.0,13.0,1,2015-06-10 11:00:00,8,19,9,15,40.0
2015,6,10,12,12,0,2,1,25.0,0.0,55.0,15.0,1,2015-06-10 12:00:00,9,18,13,4,7.6923076923076925
2015,6,10,13,7,0,2,1,24.0,0.0,58.0,15.0,1,2015-06-10 13:00:00,12,15,8,9,22.22222222222222
2015,6,10,14,22,0,2,1,23.0,0.0,61.0,15.0,1,2015-06-10 14:00:00,7,11,18,18,22.22222222222222
2015,6,10,15,13,0,2,1,23.0,0.0,64.0,14.0,1,2015-06-10 15:00:00,22,15,21,15,13.333333333333334
2015,6,10,17,29,0,2,1,22.0,0.0,70.0,13.0,1,2015-06-10 17:00:00,24,47,16,24,20.833333333333336
2015,6,10,18,49,0,2,1,21.0,0.0,73.0,13.0,1,2015-06-10 18:00:00,29,38,37,26,32.432432432432435
2015,6,11,0,1,0,3,1,19.0,0.0,82.0,14.0,1,2015-06-11 00:00:00,3,1,2,1,0.0
2015,6,11,5,2,0,3,1,20.0,0.0,78.0,16.0,1,2015-06-11 05:00:00,0,4,1,2,0.0
2015,6,11,7,16,0,3,1,23.0,0.0,70.0,16.0,1,2015-06-11 07:00:00,21,17,22,10,5.88235294117647
2015,6,11,8,27,0,3,1,24.0,0.0,65.0,17.0,1,2015-06-11 08:00:00,16,26,27,32,0.0
2015,6,11,10,5,0,3,1,27.0,0.0,57.0,17.0,1,2015-06-11 10:00:00,28,6,8,7,28.57142857142857
2015,6,11,13,8,0,3,1,29.0,0.0,57.0,15.0,1,2015-06-11 13:00:00,4,6,11,8,0.0
2015,6,11,14,7,0,3,1,28.0,0.3,61.0,17.0,3,2015-06-11 14:00:00,8,9,18,12,41.66666666666667
2015,6,11,15,12,0,3,1,28.0,0.4,65.0,19.0,3,2015-06-11 15:00:00,7,12,13,13,7.6923076923076925
2015,6,11,17,23,0,3,1,26.0,0.4,73.0,13.0,3,2015-06-11 17:00:00,29,26,30,20,11.538461538461538
2015,6,12,0,1,0,4,1,22.0,0.1,80.0,5.0,1,2015-06-12 00:00:00,3,0,1,1,0.0
2015,6,12,6,10,0,4,1,22.0,0.0,74.0,7.0,1,2015-06-12 06:00:00,2,7,7,6,42.857142857142854
2015,6,12,8,33,0,4,1,25.0,0.0,68.0,9.0,1,2015-06-12 08:00:00,25,30,21,32,10.0
2015,6,12,9,14,0,4,1,27.0,0.0,66.0,10.0,1,2015-06-12 09:00:00,33,18,23,19,26.31578947368421
2015,6,12,11,12,0,4,1,28.0,0.0,64.0,12.0,1,2015-06-12 11:00:00,9,2,13,18,7.6923076923076925
2015,6,12,12,9,0,4,1,28.0,0.0,63.0,12.0,1,2015-06-12 12:00:00,12,5,22,13,30.76923076923077
2015,6,12,15,10,0,4,1,28.0,0.0,64.0,24.0,1,2015-06-12 15:00:00,15,18,20,12,44.44444444444444
2015,6,12,16,28,0,4,1,27.0,0.0,69.0,20.0,1,2015-06-12 16:00:00,10,16,32,24,16.666666666666664
2015,6,12,17,37,0,4,1,26.0,0.1,73.0,17.0,1,2015-06-12 17:00:00,28,24,46,44,15.909090909090908
2015,6,12,18,39,0,4,1,25.0,0.1,78.0,14.0,1,2015-06-12 18:00:00,37,36,42,29,8.333333333333332
2015,6,12,19,14,0,4,1,24.0,0.0,79.0,16.0,1,2015-06-12 19:00:00,39,17,27,27,48.148148148148145
